CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
01.356.517/0001-80;2017-11-01;1;13273853.16;382749.73;;;12891103.43;214115613.13;214115613.13;39345903.33;174769709.8;;;;;;;;;;;;;;;;;;;;;;;;11109310.87;9521223.35;1254307.84;333779.68;77769427.78;;;604373.47;;1464312.91;;;;371263.01;80209377.17
01.356.517/0001-80;2017-12-01;1;18162065.29;331331.03;;;17830734.26;214335991.03;214335991.03;39345903.33;174990087.7;;;;;;;;;;;;;;;;;;;;;;;;10911231.26;9635350.4;966713.6;309167.26;102154219.54;;;604373.47;;1515884.33;;;;6826134.73;111100612.07
01.497.954/0001-14;2017-01-01;1;214768.91;27475.48;0;0;187293.43;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598906;585138.05;0;13767.95;1037809.49;14277.4;0;131541.17;0;146232.46;0;0;207637.63;54526.96;1592025.11
01.497.954/0001-14;2017-02-01;1;384898.76;384898.76;0;0;0;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;694157.43;680389.48;0;13767.95;455415.77;15304.05;0;11670.55;0;300811.84;0;0;207637.63;43294.76;1034134.6
01.497.954/0001-14;2017-03-01;1;384898.76;384898.76;0;0;0;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;694157.43;680389.48;0;13767.95;455415.77;15304.05;0;11670.55;0;300811.84;0;0;207637.63;43294.76;1034134.6
01.497.954/0001-14;2017-04-01;2;666188.2;1;0;0;666187.2;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641645.16;625173.12;0;16472.04;42338.01;15304.04;0;0;0;468424.29;0;0;207637.63;32108.33;765812.3
01.497.954/0001-14;2017-05-01;1;795797.87;1;0;0;795796.87;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632303.56;628249.09;0;4054.47;54231.09;15304.04;0;0;0;374390.59;0;0;207637.63;26431.04;677994.39
01.497.954/0001-14;2017-06-01;1;827096.23;1;0;0;827095.23;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644486.8;639081.95;0;5404.85;1726029.68;15304.05;0;0;0;67197.33;0;0;207637.63;22334.03;2038502.72
01.497.954/0001-14;2017-07-01;1;567450.67;1;0;0;567449.67;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644177.68;636351.09;0;7826.59;1145484.64;18000;0;0;0;52810.81;0;0;207637.63;15167.33;1439100.41
01.497.954/0001-14;2017-08-01;1;750239.57;1;0;0;750238.57;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656939.56;645490.62;0;11448.94;965484.64;18000;0;0;0;45617.54;0;0;207637.63;8829.09;1245568.9
01.497.954/0001-14;2017-09-01;2;905791.9;1;0;0;905790.9;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635525.17;622993.09;0;12532.08;785484.64;18000;0;0;0;49370.77;0;0;207637.63;5148.26;1065641.3
01.497.954/0001-14;2017-10-01;1;1126074.73;1;0;0;1126073.73;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;666496.95;652174.09;0;14322.86;585484.64;18000;0;0;0;49370.77;0;0;207637.63;121;860614.04
01.497.954/0001-14;2017-11-01;1;1099803.03;1;0;0;1099802.03;117919000;117919000;0;117919000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;712152.13;689082.46;0;23069.67;205484.64;18000;0;0;0;49370.77;0;0;207637.63;5148.26;485641.3
01.497.954/0001-14;2017-12-01;1;1421465.32;17049.61;0;0;1404415.71;132931500;132931500;0;132931500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612822.3;612822.3;0;0;2220623.22;18000;0;0;0;49370.77;0;0;207637.63;5148.26;2500779.88
01.601.918/0001-59;2017-01-01;1;6354848.64;449534;0;0;5905314.64;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1592.6;1349.1;0;243.5;0;29640.81;0;0;0;0;0;0;0;23712.61;53353.42
01.601.918/0001-59;2017-02-01;1;6841667.92;471732.11;0;0;6369935.81;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396.67;0;0;396.67;0;29640.81;0;0;0;0;0;0;0;23893.28;53534.09
01.601.918/0001-59;2017-03-01;1;7276572.26;420984.82;0;0;6855587.44;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700.75;0;0;700.75;0;29640.81;0;0;0;0;0;0;0;13293.28;42934.09
01.601.918/0001-59;2017-04-01;1;7696407.29;413559.97;0;0;7282847.32;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197.92;0;0;1197.92;0;29640.81;0;0;0;0;0;0;0;2693.28;32334.09
01.601.918/0001-59;2017-05-01;1;8064746.16;13553.11;0;0;8051193.05;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61027.9;0;0;61027.9;0;29640.72;0;0;0;0;0;0;0;2693.28;32334
01.601.918/0001-59;2017-06-01;1;8478450.87;3018849.26;0;0;5459601.61;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2595357.37;29640.81;0;0;0;0;0;0;0;2693.28;2627691.46
01.601.918/0001-59;2017-07-01;1;8881487.73;13386.66;0;0;8868101.07;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278.62;0;0;278.62;2569232.64;29640.81;0;0;0;0;0;0;0;2693.28;2601566.73
01.601.918/0001-59;2017-08-01;1;9312312.49;13046.22;0;0;9299266.27;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502.24;0;0;502.24;2569232.64;29640.81;0;0;0;0;0;0;0;2693.28;2601566.73
01.601.918/0001-59;2017-09-01;3;9732360.8;12894.52;0;0;9719466.28;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759.79;0;0;759.79;2569232.64;29640.81;0;0;0;0;0;0;0;2693.28;2601566.73
01.601.918/0001-59;2017-10-01;1;10138455.75;13626.39;0;0;10124829.36;57600000;57600000;0;57600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1184.62;0;0;1184.62;2569232.64;29640.81;0;0;0;0;0;0;0;2693.28;2601566.73
01.601.918/0001-59;2017-11-01;1;8022586.57;415952.82;0;0;7606633.75;54640000;54640000;0;54640000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58897.74;0;0;58897.74;109965.44;29640.81;0;0;0;0;0;0;0;2693.28;142299.53
01.601.918/0001-59;2017-12-01;1;8306208.67;399718.72;0;0;7906489.95;54640000;54640000;0;54640000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2386469.97;29380.65;0;0;0;0;0;0;0;2693.28;2418543.9
01.633.741/0001-72;2017-01-01;1;1081406.1;24447.59;499357.89;557600.62;0;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607413.75;475149;0;132264.75;127157.84;18386.93;0;0;0;0;0;0;0;138124.28;283669.05
01.633.741/0001-72;2017-02-01;1;1049485.06;15840.09;506263.69;527381.28;0;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605153.35;471559.23;0;133594.12;106837.52;18173.22;0;0;0;0;0;0;0;132853.65;257864.39
01.633.741/0001-72;2017-03-01;1;1099964.07;17630.8;510775.03;571558.24;0;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626611.52;471429.85;0;155181.67;122081.83;19394.29;0;0;0;0;0;0;0;134058.13;275534.25
01.633.741/0001-72;2017-04-01;1;1132553.7;36381.43;514376.56;0;581795.71;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;620060.81;467274.23;0;152786.58;132247.88;43463.66;0;0;0;0;0;0;0;134939.38;310650.92
01.633.741/0001-72;2017-05-01;1;1076231.17;29631.35;518670.64;0;527929.18;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637594.47;496312.24;0;141282.23;122094.11;17322.49;0;0;0;0;0;0;0;169259.09;308675.69
01.633.741/0001-72;2017-06-01;1;1050599.63;21482.44;522860.29;0;506256.9;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632793.05;474111.99;0;158681.06;147478.17;16326.7;0;0;0;0;0;0;0;176234.14;340039.01
01.633.741/0001-72;2017-07-01;1;1098641.19;30947.38;526687.5;0;541006.31;66196000;66196000;13209000;52987000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536535.95;377811.99;0;158723.96;122084.83;17322.49;0;0;0;0;0;0;0;166705.69;306113.01
01.633.741/0001-72;2017-08-01;1;1083900.48;17538.79;530443.47;0;535918.22;66272725.04;66272725.04;13209000;53063725.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;532938.17;358680.79;0;174257.38;122090.67;17555.52;0;0;0;0;0;0;0;236893.97;376540.16
01.633.741/0001-72;2017-09-01;1;984141.54;27349.28;533528.85;0;423263.41;66272725.04;66272725.04;13209000;53063725.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625595.68;451826.65;0;173769.03;122083.61;17776.33;0;0;0;0;0;0;0;238265.89;378125.83
01.633.741/0001-72;2017-10-01;1;1045466.63;23011.93;536673.33;0;485781.37;66272725.04;66272725.04;13209000;53063725.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553522.36;388432.01;0;165090.35;142409.72;17805.86;0;0;0;0;0;0;0;268234.88;428450.46
01.633.741/0001-72;2017-11-01;1;901171.33;24313.35;539390.97;0;337467.01;66286000;66286000;13209000;53077000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662442.98;497626.85;0;164816.13;101775.84;18450.6;0;0;0;0;0;0;0;269953.88;390180.32
01.633.741/0001-72;2017-12-01;1;1128410.82;17358.83;542115.75;0;568936.24;65725702;65725702;10149240.71;55576461.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492426.44;336533.01;0;155893.43;233833.67;18711.75;0;0;0;0;0;0;0;237974.16;490519.58
01.636.325/0001-28;2017-01-01;1;6062297.53;6062297.53;0;0;0;216287476.7;216287476.7;0;214865305;197818.48;0;0;1224353.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2794816.3;1223538.69;0;1571277.61;233530.26;57939.79;0;0;0;1372730.08;0;0;264484.85;1807757.71;3736442.69
01.636.325/0001-28;2017-02-01;1;3806591.13;3806591.13;0;0;0;216269702.3;216269702.3;0;214865305;197818.48;0;0;1206578.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2973902.5;1417687.26;0;1556215.24;468468.38;50593.81;0;0;0;1266414.68;0;0;245418.19;1878118.78;3909013.84
01.636.325/0001-28;2017-03-01;1;4505243.56;4505243.56;0;0;0;216251927.9;216251927.9;0;214865305;197818.48;0;0;1188804.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2779550.53;1287686.28;0;1491864.25;0;92108.97;0;0;0;1215706.98;0;0;230599.03;1844661.27;3383076.25
01.636.325/0001-28;2017-04-01;1;4823671.81;4823671.81;0;0;0;216299878.76;216299878.76;0;214865305;197818.48;0;0;1236755.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2658100.77;1167625.68;0;1490475.09;255278.95;40177.9;0;0;0;1179120.07;0;0;194396.85;1934240.26;3603214.03
01.636.325/0001-28;2017-05-01;1;5606517.59;5606517.59;0;0;0;216282104.36;216282104.36;0;214865305;197818.48;0;0;1218980.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885817.07;1354832.23;0;1530984.84;255289.88;51874.76;0;0;0;1114291.58;0;0;166208.33;1911322.98;3498987.53
01.636.325/0001-28;2017-06-01;1;5081856.5;5081856.5;0;0;0;216264329.96;216264329.96;0;214865305;197818.48;0;0;1201206.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3066151.51;1574695.53;0;1491455.98;467683.25;49442.17;0;0;0;1078583.88;0;0;138598.18;1854845.23;3589152.71
01.636.325/0001-28;2017-07-01;1;5134739.45;5134739.45;0;0;0;216246555.56;216246555.56;0;214865305;197818.48;0;0;1183432.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2541236.84;1064234.8;0;1477002.04;295108.71;70161.92;0;0;0;1042876.18;0;0;107788.25;1933362.56;3449297.62
01.636.325/0001-28;2017-08-01;1;4713152.12;4713152.12;0;0;0;216228781.16;216228781.16;0;214865305;197818.48;0;0;1165657.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3035349.2;1489801.54;0;1545547.66;309727.82;56180.93;0;0;0;1007168.48;0;0;78037.8;1809784.29;3260899.32
01.636.325/0001-28;2017-09-01;1;4731369.15;4731369.15;0;0;0;216211006.76;216211006.76;0;214865305;197818.48;0;0;1147883.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2981201.88;1271358.39;0;1709843.49;309800.31;60007.72;0;0;0;971460.78;0;0;56574.17;1858806.05;3256649.03
01.636.325/0001-28;2017-10-01;1;4817363.71;4817363.71;0;0;0;216193232.36;216193232.36;0;214865305;197818.48;0;0;1130108.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2871702.97;1220067.46;0;1651635.51;263208.42;61719.98;0;0;0;935753.28;0;0;30039.25;1815770.02;3106490.95
01.636.325/0001-28;2017-11-01;1;4565874.85;4565874.85;0;0;0;216175457.96;216175457.96;0;214865305;197818.48;0;0;1112334.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3352881.82;1618382.28;0;1734499.54;317497.37;50263.77;0;0;0;903942.25;0;0;0;1873336.13;3145039.52
01.636.325/0001-28;2017-12-01;1;4612912.06;4612912.06;0;0;0;216201580.44;216201580.44;0;214865305;197818.48;0;0;1138456.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4073767.66;2331511.2;0;1742256.46;334281.32;60903.47;0;0;0;980725.8;0;0;0;1793501.87;3169412.46
01.657.856/0001-05;2017-01-01;1;1287134.52;201646.16;0;707870.2;377618.16;45392446.28;45392446.28;0;45383658;0;0;0;8788.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595970.27;578119.75;0;17850.52;638115.34;29121.45;0;0;0;90720.19;0;0;0;35228.63;793185.61
01.657.856/0001-05;2017-02-01;1;1026819.48;58886.92;0;713996.39;253936.17;45392248.14;45392248.14;0;45383658;0;0;0;8590.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612843.66;587727.56;0;25116.1;366108.78;16709.58;0;0;0;85889.96;0;0;0;83383.08;552091.4
01.657.856/0001-05;2017-03-01;1;1038819.22;52198.84;0;721487.24;265133.14;45392050;45392050;0;45383658;0;0;0;8392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586839.8;563464.2;0;23375.6;371111.68;16879.41;0;0;0;80542.21;0;0;0;65014.65;533547.95
01.657.856/0001-05;2017-04-01;1;985569.64;81132.32;0;727172.04;177265.28;45391851.86;45391851.86;0;45383658;0;0;0;8193.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626797.55;599001.15;0;27796.4;302437.06;13945.62;0;0;0;75366.96;0;0;0;58353.98;450103.62
01.657.856/0001-05;2017-05-01;1;1003665.5;41669.56;0;713145.73;248850.21;45391653.72;45391653.72;0;45383658;0;0;0;7995.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639279.45;611804.46;0;27474.99;306754.41;14811.65;0;0;0;70019.21;0;0;0;46708.54;438293.81
01.657.856/0001-05;2017-06-01;1;1072056.12;9999.46;0;718746.5;343310.16;45391455.58;45391455.58;0;45383658;0;0;0;7797.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615482.79;592341.41;0;23141.38;351022.79;16076.24;0;0;0;64843.96;0;0;0;43598.05;475541.04
01.657.856/0001-05;2017-07-01;1;1112991.07;16570.76;0;724315.63;372104.68;45391257.44;45391257.44;0;45383658;0;0;0;7599.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641561.38;616016.08;0;25545.3;368602;16921.23;0;0;0;59496.21;0;0;0;105030.71;550050.15
01.657.856/0001-05;2017-08-01;1;1115535.43;104819.12;0;729932.44;280783.87;45391059.3;45391059.3;0;45383658;0;0;0;7401.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;634316.97;598389.65;0;35927.32;352325.56;16073.65;0;0;0;54148.46;0;0;0;107109.48;529657.15
01.657.856/0001-05;2017-09-01;1;1092871.29;101039.79;0;734462.49;257369.01;45390861.16;45390861.16;0;45383658;0;0;0;7203.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;646062.08;611048.01;0;35014.07;313586.64;14487.91;0;0;0;48973.21;0;0;0;100036.74;477084.5
01.657.856/0001-05;2017-10-01;1;1099422;117783.36;0;739052.87;242585.77;45390663.02;45390663.02;0;45383658;0;0;0;7005.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677311.91;628503.91;0;48808;303201.67;14041.51;0;0;0;43625.46;0;0;0;92728.99;453597.63
01.657.856/0001-05;2017-11-01;1;1268155.13;168480.87;0;743110.74;356563.52;45390464.88;45390464.88;0;45383658;0;0;0;6806.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635846.65;566579.4;0;69267.25;445896.66;20366.23;0;0;0;38450.21;0;0;0;106697.3;611410.4
01.657.856/0001-05;2017-12-01;1;1169060.74;81279.36;0;742063.21;345718.17;45390068.6;45390068.6;0;45383658;0;0;0;6410.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;991963.39;911133.12;0;80830.27;330377.11;15464.71;0;0;0;33102.46;0;0;0;109698.11;488642.39
01.964.775/0001-40;2017-01-01;1;1320394.91;24176.29;1296218.62;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249575;;;249575;;721.03;;;;;;;443526.94;6183.62;450431.59
01.964.775/0001-40;2017-02-01;1;1329182.48;20665.41;1308517.07;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249581.31;;;249581.31;;663.11;;;;;;;443526.94;6502.67;450692.72
01.964.775/0001-40;2017-03-01;1;1340815.28;18263.64;1322551.64;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249650.78;;;249650.78;;2110.32;;;;;;;443526.94;6502.67;452139.93
01.964.775/0001-40;2017-04-01;1;1342815.33;9568.42;1333246.91;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249665.49;;;249665.49;;712.63;;;;;;;443526.94;4833.62;449073.19
01.964.775/0001-40;2017-05-01;1;1359728.93;14316.61;1345412.32;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249731.1;;;249731.1;;1458.35;;;;;;;443526.94;6608.78;451594.07
01.964.775/0001-40;2017-06-01;1;1357875.15;1398.27;1356476.88;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249820.61;;;249820.61;;722.13;;;;;;;443526.94;4787.03;449036.1
01.964.775/0001-40;2017-07-01;1;1330654.69;27619.54;1303035.15;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249872.03;;;249872.03;;1451.05;;;;;;;443526.94;3762.13;448740.12
01.964.775/0001-40;2017-08-01;1;1342244.72;23422.69;1318822.03;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;737.2;;;;;;;443526.94;3221.96;447486.1
01.964.775/0001-40;2017-09-01;1;1340145.99;17926.98;1322219.01;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;1448.84;;;;;;;443526.94;3221.96;448197.74
01.964.775/0001-40;2017-10-01;1;1342073.44;11091.16;1330982.28;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;736.99;;;;;;;443526.94;3367.47;447631.4
01.964.775/0001-40;2017-11-01;1;1345786.9;7127.7;1338659.2;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;715.53;;;;;;;443526.94;3367.47;447609.94
01.964.775/0001-40;2017-12-01;1;1349080.48;3190.21;1345890.27;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;741.59;;;;;;;443526.94;3226.47;447495
02.027.437/0001-44;2017-01-01;1;310244.28;5656.31;0;0;304587.97;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051642.08;1208895.55;0;842746.53;249568.62;18804.76;0;0;0;0;0;0;0;0;268373.38
02.027.437/0001-44;2017-02-01;1;463609.65;7124.83;0;0;456484.82;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1466781.26;1349062.97;0;117718.29;279125.13;18804.76;0;0;0;105822.76;0;0;0;0;403752.65
02.027.437/0001-44;2017-03-01;1;753757.56;23151.3;0;0;730606.26;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1185463.47;967167.97;0;218295.5;579436.79;18804.76;0;0;0;0;0;0;0;0;598241.55
02.027.437/0001-44;2017-04-01;1;333282.35;6509.78;0;0;326772.57;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1088533.27;874351.62;0;214181.65;213669;18804.76;0;0;0;0;0;0;0;0;232473.76
02.027.437/0001-44;2017-05-01;1;364262.45;5178.93;0;0;359083.52;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;895761.4;691160.31;0;204601.09;229138.25;18804.76;0;0;0;0;0;0;0;0;247943.01
02.027.437/0001-44;2017-06-01;1;503512.11;5887.09;0;0;497625.02;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;728289.34;694189.66;0;34099.68;199543.08;18804.76;0;0;0;169316.4;0;0;0;0;387664.24
02.027.437/0001-44;2017-07-01;1;472819.17;5625.17;0;0;467194;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701074.11;666974.43;0;34099.68;229588.79;18804.76;0;0;0;84658.2;0;0;0;0;333051.75
02.027.437/0001-44;2017-08-01;1;702667.61;15381.39;0;0;687286.22;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717501.13;688894.5;0;28606.63;199134.62;18804.76;0;0;0;338632.8;0;0;0;0;556572.18
02.027.437/0001-44;2017-09-01;1;848912.04;5744.29;0;0;843167.75;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664060.66;651933.18;0;12127.48;426697.18;18804.76;0;0;0;253974.6;0;0;0;9405.57;708882.11
02.027.437/0001-44;2017-10-01;1;572283.56;5350.2;0;0;566933.36;66290000;66290000;0;66290000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;646268.22;639612.74;0;6655.48;209508.77;18804.76;0;0;0;169316.4;0;0;0;9405.57;407035.5
02.027.437/0001-44;2017-11-01;1;503115.43;5824.3;0;0;497291.13;63090000;63090000;0;63090000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633595.82;627292.3;0;6303.52;213414.12;18804.76;0;0;0;84658.2;0;0;0;9405.57;326282.65
02.027.437/0001-44;2017-12-01;1;674277.54;13106.47;0;0;661171.07;63090000;63090000;0;63090000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681451.56;675500;0;5951.56;199646;18804.76;0;0;0;169316.4;0;0;0;87791.99;475559.15
02.508.235/0001-14;2017-01-01;1;762884.79;6360.01;0;0;756524.78;73500000;73500000;0;73500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1795594.37;1795594.37;0;0;0;36850.32;0;0;0;0;0;0;0;205072.61;241922.93
02.508.235/0001-14;2017-02-01;1;781815.24;8580.73;0;0;773234.51;73500000;73500000;0;73500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1795594.37;1795594.37;0;0;0;36850.32;0;0;0;0;0;0;0;200215.12;237065.44
02.508.235/0001-14;2017-03-01;1;724697.78;8846.67;0;0;715851.11;73500000;73500000;0;73500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1795594.37;1795594.37;0;0;0;36850.32;0;0;0;0;0;0;0;179236.41;216086.73
