CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
01.235.622/0001-61;2019-10-01;2;31558179.43;793063.2;0;0;30765116.23;2045589557.52;1636277929;375072113.59;431350182.09;43556033.29;47924268.43;677902234.21;60473097.39;253051194.01;0;0;0;0;0;0;58273253.06;0;0;0;0;0;0;97987181.45;;0;0;;0;0;658853621.54;2487234.63;629964205.75;26402181.16;1858.39;1776752.99;0;198392653.45;-1401254.86;0;300607991.97;0;2692561.27;90215820.4;592286383.61
01.235.622/0001-61;2019-11-01;2;35667234.69;199462.05;0;0;35467772.64;2003731618.7;1595206950.47;374374904.39;430100669.57;43756496.38;46565521.27;643313508.61;57095850.25;253051194.01;0;0;0;0;0;0;57898649.9;0;0;0;0;0;0;97574824.32;;0;0;;0;0;713859898.01;2963940.8;682793114.58;28102842.63;130001858.39;1786427.08;0;204760924.75;-1164081.4;0;284321343.95;0;2692561.27;84439901.16;706838935.2
01.235.622/0001-61;2019-12-01;3;87091655.26;913534.83;0;0;86178120.43;2317350832.91;1591769221.59;382568948.32;488052235.96;17900000;42447926.83;615667563.7;45132546.78;255199509.57;0;0;0;0;0;0;71929976.61;0;0;0;0;0;0;97483159.14;;0;300968966;;0;0;251560306.66;3992455.85;220770297.72;26797553.09;1858.39;1705347.78;0;211509979.59;124237.62;0;266983569.88;0;2997835.99;81981854.3;565304683.55
01.356.517/0001-80;2019-01-01;1;2610342.42;481687.38;;;2128655.04;225758204.83;225758204.83;42974036.71;182784168.12;;;;;;;;;;;;;;;;;;;;;;;;;;11633779.37;10791955.04;285972.26;555852.07;91886014.53;;;4104373.47;;2274855.05;;;;566442.52;98831685.57
01.356.517/0001-80;2019-02-01;1;5469616.71;446542.8;;;5023073.91;226030405.82;226030405.82;43136002.73;182894403.09;;;;;;;;;;;;;;;;;;;;;;;;;;11807671.84;10987510.22;264041.86;556119.76;91316014.53;;;3604373.47;;2346989.26;;;;608491.97;97875869.23
01.356.517/0001-80;2019-03-01;1;9527651.65;620608.18;;;8907043.47;226349049.01;226349049.01;43372872.32;182976176.69;;;;;;;;;;;;;;;;;;;;;;;;;;11709780.18;10903963.49;248329.84;557486.85;90396014.53;;;3104373.47;;2389871.23;;;;594832.47;96485091.7
01.356.517/0001-80;2019-04-01;1;14008449.61;516658.36;;;13491791.25;226493695.23;226493695.23;43465146.09;183028549.14;;;;;;;;;;;;;;;;;;;;;;;;;;11534578.45;10837423.24;139246.54;557908.67;89811014.53;;;2604373.47;;2337986.9;;;;459281.76;95212656.66
01.356.517/0001-80;2019-05-01;1;16306653.6;497491.92;;;15809161.68;226619774.68;226619774.68;43563334.54;183056440.14;;;;;;;;;;;;;;;;;;;;;;;;;;11422711.01;10728993.18;130711.13;563006.7;86726014.53;;;2104373.47;;2403685.57;;;;525718.09;91759791.66
01.356.517/0001-80;2019-06-01;1;20741032.44;432831.19;;;20308201.25;226715816.32;226715816.32;43659376.18;183056440.14;;;;;;;;;;;;;;;;;;;;;;;;;;11519637;10861297.39;122121.87;536217.74;110696152.3;;;1604373.47;;2460956.44;;;;6554434.09;121315916.3
01.356.517/0001-80;2019-07-01;1;19430558.97;381656.48;;;19048902.49;226968001.26;226968001.26;43737609.58;183230391.68;;;;;;;;;;;;;;;;;;;;;;;;;;11630595.87;11086390.04;114304.39;429901.44;110201152.3;;;1104373.47;;2519945.98;;;;465041.02;114290512.77
01.356.517/0001-80;2019-08-01;1;24506413.38;453604.92;;;24052808.46;226968001.26;226968001.26;43737609.58;183230391.68;;;;;;;;;;;;;;;;;;;;;;;;;;11425362.92;10897683.07;96503.88;431175.97;109681152.3;;;604373.47;;2572238.58;;;;445033.56;113302797.91
01.356.517/0001-80;2019-09-01;1;29292405.55;392450.72;;;28899954.83;227044483.68;227044483.68;43809712;183234771.68;;;;;;;;;;;;;;;;;;;;;;;;;;11314639.04;10790241.39;87232.2;437165.45;108661152.3;;;604373.47;;2568479.68;;;;426608.45;112260613.9
01.356.517/0001-80;2019-10-01;1;34317477;409524.68;;;33907952.32;227223154.23;227223154.23;43942713.69;183280440.54;;;;;;;;;;;;;;;;;;;;;;;;;;11202869.76;10684534.15;77889.27;440446.34;108141152.3;;;604373.47;;2549863.95;;;;441516.87;111736906.59
01.356.517/0001-80;2019-11-01;1;32156492.14;302679.06;;;31853813.08;227230154.23;227230154.23;37272229.89;189957924.34;;;;;;;;;;;;;;;;;;;;;;;;;;11334895.17;10770144.96;68687.64;496062.57;100441152.3;;;604373.47;;2574972.25;;;;399903.95;104020401.97
01.356.517/0001-80;2019-12-01;1;37846238.13;778422.67;;;37067815.46;227272900.62;227272900.62;37272229.89;190000670.73;;;;;;;;;;;;;;;;;;;;;;;;;;10706995.02;10282795.92;9464.32;414734.78;126793354.57;;;604373.47;;2605104.94;;;;7075071.68;137077904.66
01.497.954/0001-14;2019-01-01;2;1164243.22;1;0;0;1164242.22;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;429156.89;422996.66;0;6160.23;1429720.51;27250.23;0;0;0;0;0;0;207637.63;249.9;1664858.27
01.497.954/0001-14;2019-02-01;1;961079.93;1;0;0;961078.93;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;464681.61;459408.15;0;5273.46;1089720.51;42540.54;0;0;0;0;0;0;207637.63;253.82;1340152.5
01.497.954/0001-14;2019-03-01;1;897764.35;1;0;0;897763.35;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;442876.72;438455.59;0;4421.13;789720.51;27250.23;0;0;0;0;0;0;207637.63;253.82;1024862.19
01.497.954/0001-14;2019-04-01;1;851502.38;1;0;0;851501.38;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;441724.42;432274.48;0;9449.94;519720.51;27250.23;0;0;0;0;0;0;207637.63;253.82;754862.19
01.497.954/0001-14;2019-05-01;1;768944.2;1;0;0;768943.2;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;435070.89;425565.67;0;9505.22;299720.51;27250.23;0;0;0;0;0;0;207637.63;254.8;534863.17
01.497.954/0001-14;2019-06-01;1;655805.09;1;0;0;655804.09;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;455334.34;455334.34;0;0;1035239.7;27250.23;0;0;0;0;0;0;207637.63;255.78;1270383.34
01.497.954/0001-14;2019-07-01;1;362256.26;1;0;0;362255.26;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;441932.33;436983.19;0;4949.14;554420.13;25716.43;0;0;0;0;0;0;207637.63;254.8;788028.99
01.497.954/0001-14;2019-08-01;1;359813.88;1;0;0;359812.88;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;420777.54;417473.27;0;3304.27;434420.13;25716.43;0;0;0;14350;0;0;207637.63;254.8;682378.99
01.497.954/0001-14;2019-09-01;1;274213.12;1;0;0;274212.12;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;386452.24;384604.67;0;1847.57;274420.13;25716.43;0;0;0;12000;0;0;207637.63;253.82;520028.01
01.497.954/0001-14;2019-10-01;1;215051.53;1;0;0;215050.53;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;442146.47;435960.96;0;6185.51;124420.13;25716.43;0;0;0;42067.4;0;0;207637.63;252.84;400094.43
01.497.954/0001-14;2019-11-01;1;160656.57;1;0;0;160655.57;144521750;144521750;0;144521750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;545152.72;540697.29;0;4455.43;13894.97;25716.43;0;0;0;14443.03;0;0;207637.63;251.86;261943.92
01.497.954/0001-14;2019-12-01;1;162108.15;1;0;0;162107.15;153459650;153459650;0;153459650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;550853.78;550853.78;0;0;501489.19;25716.43;0;0;0;2500;0;0;207637.63;250.88;737594.13
01.601.918/0001-59;2019-01-01;1;900883.96;1923.03;0;0;898960.93;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;7899.27;0;0;7899.27;0;32228.1;0;0;0;24.78;0;0;0;4132.76;36385.64
01.601.918/0001-59;2019-02-01;1;1321955.89;1374.21;0;0;1320581.68;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;6760.77;36.58;0;6724.19;0;32228.1;0;0;0;82.55;0;0;537520.39;11235.94;581066.98
01.601.918/0001-59;2019-03-01;1;1747734.29;882.32;0;0;1746851.97;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;5691.31;54.87;0;5636.44;0;32228.1;0;0;0;129.21;0;0;537520.39;15055.61;584933.31
01.601.918/0001-59;2019-04-01;1;1725204.96;990.55;0;0;1724214.41;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;426054.03;420093.46;0;5960.57;0;32228.1;0;0;0;172.28;0;0;537520.39;4129.71;574050.48
01.601.918/0001-59;2019-05-01;1;2133218.66;1824.64;0;0;2131394.02;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;435627.55;420111.75;0;15515.8;0;32228.1;0;0;0;215.35;0;0;537520.39;4228.85;574192.69
01.601.918/0001-59;2019-06-01;1;2971357.26;1719.75;0;0;2969637.51;65521300;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6471300;0;0;0;0;0;0;0;;0;0;;0;0;3462.75;0;0;3462.75;2421353.39;32228.1;0;0;0;0;0;0;537520.39;4028.11;2995129.99
01.601.918/0001-59;2019-07-01;1;3365659.08;834.69;0;0;3364824.39;66009700;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;6959700;0;0;0;0;0;0;0;;0;0;;0;0;6211.8;0;0;6211.8;2393339.02;32228.1;0;0;0;0;0;0;564939.33;4028.13;2994534.58
01.601.918/0001-59;2019-08-01;1;3361704.92;817.58;0;0;3360887.34;66192850;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;7142850;0;0;0;0;0;0;0;;0;0;;0;0;434481.03;420020.3;0;14460.73;2393339.02;32228.1;0;0;0;0;0;0;564939.33;4028.11;2994534.56
01.601.918/0001-59;2019-09-01;1;4201935.8;1603.77;0;0;4200332.03;66168430;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;7118430;0;0;0;0;0;0;0;;0;0;;0;0;4296.46;0;0;4296.46;2393339.02;32228.1;0;0;0;0;0;0;564939.33;2693.28;2993199.73
01.601.918/0001-59;2019-10-01;1;4547303.27;2128.11;0;0;4545175.16;66598832.5;59050000;0;59050000;0;0;0;0;0;0;0;0;0;0;0;7548832.5;0;0;0;0;0;0;0;;0;0;;0;0;70332.61;63112.62;0;7219.99;2393339.02;32228.1;0;0;0;0;0;0;564939.33;4028.11;2994534.56
01.601.918/0001-59;2019-11-01;1;4124442.42;64230.07;0;0;4060212.35;82749309;75510000;0;75510000;0;0;0;0;0;0;0;0;0;0;0;7239309;0;0;0;0;0;0;0;;0;0;;0;0;377023.95;356285.88;0;20738.07;2393339.02;32228.1;0;0;0;0;0;0;0;6278.11;2431845.23
01.601.918/0001-59;2019-12-01;1;4833379.14;2111.8;0;0;4831267.34;84624765;75510000;0;75510000;0;0;0;0;0;0;0;0;0;0;0;9114765;0;0;0;0;0;0;0;;0;0;;0;0;68442.34;63734.42;0;4707.92;4275110.63;32228.1;0;0;0;0;0;0;0;6515.31;4313854.04
01.633.741/0001-72;2019-01-01;1;1044590.3;15237.51;989340.46;40012.33;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;360387.64;211374.07;0;149013.57;149.95;11124.51;0;0;0;0;0;0;0;244862.79;256137.25
01.633.741/0001-72;2019-02-01;1;1053881.02;15608.8;993265.29;45006.93;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;343514.29;189376.52;0;154137.77;149.95;11197.33;0;0;0;0;0;0;0;238180.74;249528.02
01.633.741/0001-72;2019-03-01;1;1055719.31;62648.56;877706.65;115364.1;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;357395.99;189376.52;0;168019.47;149.95;11197.33;0;0;0;0;0;0;0;250997.08;262344.36
01.633.741/0001-72;2019-04-01;1;1052060.09;34726.81;881402.99;135930.29;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;403392.58;251264.32;0;152128.26;149.95;12322.93;0;0;0;0;0;0;0;239273.71;251746.59
01.633.741/0001-72;2019-05-01;1;1138853.39;6883.53;885292.83;246677.03;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;381920.55;231191.72;0;150728.83;149.95;13288.09;0;0;0;0;0;0;0;272701.16;286139.2
01.633.741/0001-72;2019-06-01;1;1180423.94;13812.88;889124.16;277486.9;0;66680469;66680469;9182590.39;57497878.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;371852.95;196741.4;0;175111.55;228753.55;15994.35;0;0;0;0;0;0;0;223238.68;467986.58
01.633.741/0001-72;2019-07-01;1;1008152.44;31616.26;893311.13;83225.05;0;66852997.57;66852997.57;9182590.39;57670407.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;378156.18;203701.21;0;174454.97;149.95;12930.58;0;0;0;0;0;0;0;418300.6;431381.13
01.633.741/0001-72;2019-08-01;1;944482.63;29098.83;897059.24;18324.56;0;66852997.57;66852997.57;9182590.39;57670407.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;398348.01;224649.04;0;173698.97;149.95;12960.96;0;0;0;0;0;0;0;299981.71;313092.62
01.633.741/0001-72;2019-09-01;1;955004.45;13490.06;871367.76;70146.63;0;66852997.57;66852997.57;9182590.39;57670407.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;438253.06;265350.08;0;172902.98;149.95;13267.5;0;0;0;0;0;0;0;263669.35;277086.8
01.633.741/0001-72;2019-10-01;1;1021973.32;11599.45;874857.95;135515.92;0;66852997.57;66852997.57;9182590.39;57670407.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;437458.04;265538.05;0;171919.99;122071.87;13276.9;0;0;0;0;0;0;0;249115.23;384464
01.633.741/0001-72;2019-11-01;1;960293.99;18967.34;877643.7;63682.95;0;66852997.57;66852997.57;9182590.39;57670407.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;437734.39;267035.75;0;170698.64;132232.03;13351.79;0;0;0;0;0;0;0;232358.07;377941.89
01.633.741/0001-72;2019-12-01;1;965115.28;14232.61;860672.43;90210.24;0;65358000;65358000;5341000;60017000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;437809.98;268106.28;0;169703.7;137312.11;13405.31;0;0;0;0;0;0;0;211833.78;362551.2
01.636.325/0001-28;2019-01-01;1;2896654.06;261;0;0;2896393.06;248302121.54;248302121.54;0;247220000;197818.48;0;0;884303.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2546327.74;1167567.23;0;1378760.51;262339.91;54939.93;0;0;0;552266.21;0;0;0;1979892.16;2849438.21
01.636.325/0001-28;2019-02-01;1;2599445.33;261;0;0;2599184.33;248282571.24;248282571.24;0;247220000;197818.48;0;0;864752.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2675246.58;1111319.58;0;1563927;255372.03;51847.62;0;0;0;526732.78;0;0;0;2125583.99;2959536.42
01.636.325/0001-28;2019-03-01;1;2764105.34;261;0;0;2763844.34;248326914.09;248326914.09;0;247220000;197818.48;0;0;909095.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3331831.04;1204763.14;0;2127067.9;181669.71;48741.67;0;0;0;501199.35;0;0;0;1771984.42;2503595.15
01.636.325/0001-28;2019-04-01;1;2775963.55;261;0;0;2775702.55;248307363.79;248307363.79;0;247220000;197818.48;0;0;889545.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3580933.34;1460577.71;0;2120355.63;247426.99;42768.95;0;0;0;475665.92;0;0;0;1789668.81;2555530.67
01.636.325/0001-28;2019-05-01;1;2772670.26;261;0;0;2772409.26;248350235.92;248350235.92;0;247220000;197818.48;0;0;932417.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3343147.4;1477241.38;0;1865906.02;220979.81;47198.13;0;0;0;450132.49;0;0;0;1787911.45;2506221.88
01.636.325/0001-28;2019-06-01;1;2254109.97;261;0;0;2253848.97;248330685.62;248330685.62;0;247220000;197818.48;0;0;912867.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4125223.88;2233180.31;0;1892043.57;276439.77;55601.9;0;0;0;440468.46;0;0;0;1797416.21;2569926.34
01.636.325/0001-28;2019-07-01;1;2313458.49;7823.19;0;0;2305635.3;248311135.32;248311135.32;0;247220000;197818.48;0;0;893316.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3309526.46;1422952.13;0;1886574.33;331568.68;64746.44;0;0;0;566805.35;0;0;0;1817148.43;2780268.9
01.636.325/0001-28;2019-08-01;1;1872539.73;5330.43;0;0;1867209.3;248291585.02;248291585.02;0;247220000;197818.48;0;0;873766.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3312521.3;1542771.26;0;1769750.04;297270.27;75500.2;0;0;0;543142.24;0;0;0;1826079.5;2741992.21
01.636.325/0001-28;2019-09-01;1;1713487.02;2837.67;0;0;1710649.35;248272034.72;248272034.72;0;247220000;197818.48;0;0;854216.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3097795.48;1311597.63;0;1786197.85;306358.88;69093.31;0;0;0;519479.13;0;0;0;1804444.93;2699376.25
01.636.325/0001-28;2019-10-01;1;363129.94;344.91;0;0;362785.03;248252484.42;248252484.42;0;247220000;197818.48;0;0;834665.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3305007.1;1523167.57;0;1781839.53;182116.38;70951.85;0;0;0;495816.02;0;0;0;726745.87;1475630.12
01.636.325/0001-28;2019-11-01;1;478886.5;7852.15;0;0;471034.35;248236009.79;248236009.79;0;247220000;197818.48;0;0;818191.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3162518.55;1456967.14;0;1705551.41;238057.61;50930.4;0;0;0;472152.85;0;0;0;415541.86;1176682.72
01.636.325/0001-28;2019-12-01;1;718325.92;5359.4;0;0;712966.52;248216131.11;248216131.11;0;247220000;197818.48;0;0;798312.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4091275.12;2417977.06;0;1673298.06;232511.86;64177.9;0;0;0;449679.28;0;0;0;514431.93;1260800.97
01.657.856/0001-05;2019-01-01;1;1482353.7;79171.06;0;791817.79;611364.85;46100123.01;46100123.01;0;46093367;0;0;0;6756.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1390501.37;1254404.54;0;136096.83;450832.23;21283.1;0;0;0;8127.15;0;0;0;422039.21;902281.69
01.657.856/0001-05;2019-02-01;1;1226561.38;82852.33;0;795565.3;348143.75;46099911.8;46099911.8;0;46093367;0;0;0;6544.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1375966.27;1227727.37;0;148238.9;207841.48;10215.39;0;0;0;7053.77;0;0;0;349625.05;574735.69
01.657.856/0001-05;2019-03-01;1;1230616.14;120162.12;0;799141.87;311312.15;46099700.59;46099700.59;0;46093367;0;0;0;6333.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1623439.15;1468359.15;0;155080;183969.34;9279.89;0;0;0;5865.38;0;0;0;560510.95;759625.56
01.657.856/0001-05;2019-04-01;1;1207955.06;70953.52;0;803113.61;333887.93;46099491.87;46099491.87;0;46093367;0;0;0;6124.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1675491.44;1505827.85;0;169663.59;172627.09;8515.92;0;0;0;4715.33;0;0;0;490935.8;676794.14
01.657.856/0001-05;2019-05-01;1;1267575.05;78589.59;0;794774.13;394211.33;46099283.65;46099283.65;0;46093367;0;0;0;5916.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1688796.3;1526259.22;0;162537.08;211793.39;11151.92;0;0;0;3526.94;0;0;0;441131.72;667603.97
01.657.856/0001-05;2019-06-01;1;1314243.39;84407.17;0;798317.21;431519.01;46099075.43;46099075.43;0;46093367;0;0;0;5708.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1695261.73;1526483.15;0;168778.58;265991.85;11493.81;0;0;0;2376.89;0;0;0;416228.17;696090.72
01.657.856/0001-05;2019-07-01;1;1331981.58;39914.43;0;802627.36;489439.79;46098867.21;46098867.21;0;46093367;0;0;0;5500.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1785723.99;1616125.23;0;169598.76;266641.71;11091.44;0;0;0;1188.5;0;0;0;405443.44;684365.09
01.657.856/0001-05;2019-08-01;1;1390497.85;31068.81;0;806470.86;552958.18;46098658.99;46098658.99;0;46093367;0;0;0;5291.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1779809.57;1606130.49;0;173679.08;305834.85;12636.15;0;0;0;0;0;0;0;376140.66;694611.66
01.657.856/0001-05;2019-09-01;1;1410813.82;76390.65;0;810041.79;524381.38;46098450.77;46098450.77;0;46093367;0;0;0;5083.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1754573.55;1575478.74;0;179094.81;304228.97;13486.7;0;0;0;0;0;0;0;359842.82;677558.49
01.657.856/0001-05;2019-10-01;1;1494907.4;65220.39;0;813747.99;615939.02;46098287.9;46098287.9;0;46093367;0;0;0;4920.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1755756.63;1565554.23;0;190202.4;367859.19;15991.35;0;0;0;0;0;0;0;334556.34;718406.88
01.657.856/0001-05;2019-11-01;1;1462947.39;100680.08;0;816691.44;545575.87;46098157.1;46098157.1;0;46093367;0;0;0;4790.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1931091.75;1712568.14;0;218523.61;322623;13319.75;0;0;0;0;0;0;0;450686.66;786629.41
01.657.856/0001-05;2019-12-01;1;1476901.26;103461.96;0;815695.5;557743.8;46098026.3;46098026.3;0;46093367;0;0;0;4659.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1828694.15;1610837.21;0;217856.94;310923.31;13301.97;0;0;0;0;0;0;0;473088.96;797314.24
01.964.775/0001-40;2019-01-01;1;1384069.49;13694.58;1370374.91;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;763.86;;;;;;;443526.94;3625.16;447915.96
01.964.775/0001-40;2019-02-01;1;1386331.38;9187.18;1377144.2;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;691.23;;;;;;;443526.94;3625.16;447843.33
01.964.775/0001-40;2019-03-01;1;1389057.51;5443.64;1383613.87;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;1457.85;;;;;;;443526.94;3625.16;448609.95
01.964.775/0001-40;2019-04-01;1;1391033.25;242.25;1390791;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;743.55;;;;;;;443526.94;3625.16;447895.65
01.964.775/0001-40;2019-05-01;1;1394052.13;5790.26;1388261.87;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;770.28;;;;;;;443526.94;3625.16;447922.38
01.964.775/0001-40;2019-06-01;1;1395972.83;1187.79;1394785.04;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;746.62;;;;;;;443526.94;3625.16;447898.72
01.964.775/0001-40;2019-07-01;1;1399313.98;6834;1392479.98;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;773.67;;;;;;;443526.94;3625.16;447925.77
01.964.775/0001-40;2019-08-01;1;1401761.64;2228.14;1399533.5;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;775.25;;;;;;;443526.94;3625.16;447927.35
01.964.775/0001-40;2019-09-01;1;1404415.33;8728.28;1395687.05;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;1526.65;;;;;;;443526.94;3625.16;448678.75
01.964.775/0001-40;2019-10-01;1;1405791.73;3369.84;1402421.89;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;777.84;;;;;;;443526.94;3625.26;447930.04
01.964.775/0001-40;2019-11-01;1;1406533.21;9186.69;1397346.52;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;753.2;;;;;;;443526.94;3624.96;447905.1
01.964.775/0001-40;2019-12-01;1;1406965.41;4601.3;1402364.11;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;249878.23;;;249878.23;;778.29;;;;;;;443526.94;3624.96;447930.19
