CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
17.554.274/0001-25;2024-06-30;1;Center Shopping Rio;Âncora;0.1721;0.000211
17.554.274/0001-25;2024-06-30;1;Center Shopping Rio;Conveniência;0.1305;0.00016
17.554.274/0001-25;2024-06-30;1;Center Shopping Rio;Alimentações;0.1143;0.00014
17.554.274/0001-25;2024-06-30;1;Shopping Crystal;Serviços;0.196298;0.000283
17.554.274/0001-25;2024-06-30;1;Shopping Crystal;Outros;0.145701;0.00021
17.554.274/0001-25;2024-06-30;1;Shopping Crystal;Alimentação;0.137314;0.000198
17.554.274/0001-25;2024-06-30;1;Shopping Crystal;Relojoarias, Joalherias e Bijuterias;0.125782;0.000182
17.554.274/0001-25;2024-06-30;1;Shopping Crystal;Vestuário;0.123294;0.000178
17.554.274/0001-25;2024-06-30;1;Ilha Plaza;Vestuário;0.294;0.008432
17.554.274/0001-25;2024-06-30;1;Ilha Plaza;Alimentação;0.179;0.005134
17.554.274/0001-25;2024-06-30;1;Pátio Belém;Vestuário;0.195242;0.004606
17.554.274/0001-25;2024-06-30;1;Pátio Belém;Loja de Departamento;0.158005;0.003728
17.554.274/0001-25;2024-06-30;1;Pátio Belém;Outros;0.121466;0.002866
17.554.274/0001-25;2024-06-30;1;Pátio Belém;Alimentação;0.114242;0.002695
17.554.274/0001-25;2024-06-30;1;Pátio Belém;Conveniência;0.109634;0.002587
17.554.274/0001-25;2024-06-30;1;Shopping Granja Vianna;Alimentação;0.282113;0.015007
17.554.274/0001-25;2024-06-30;1;Shopping Granja Vianna;Loja de Departamento;0.123876;0.006589
17.554.274/0001-25;2024-06-30;1;Shopping Granja Vianna;Serviços;0.107293;0.005707
17.554.274/0001-25;2024-06-30;1;Shopping Tacaruna;Vestuário;0.208397;0.00245
17.554.274/0001-25;2024-06-30;1;Shopping Tacaruna;Alimentação;0.1441;0.001694
17.554.274/0001-25;2024-06-30;1;Shopping Tacaruna;Calçados;0.104797;0.001232
17.554.274/0001-25;2024-06-30;1;Shopping Iguatemi Fortaleza;Vestuário;0.287759;0.009173
17.554.274/0001-25;2024-06-30;1;Shopping Iguatemi Fortaleza;Artigos Diversos;0.218712;0.006972
17.554.274/0001-25;2024-06-30;1;Shopping Iguatemi Fortaleza;Ancoras;0.184281;0.005875
17.554.274/0001-25;2024-06-30;1;Shopping Iguatemi Fortaleza;Alimentação;0.112791;0.003596
17.554.274/0001-25;2024-06-30;1;Minas Shopping;Vestuário;0.144535;0.003723
17.554.274/0001-25;2024-06-30;1;Minas Shopping;Alimentação;0.117652;0.003031
17.554.274/0001-25;2024-06-30;1;Minas Shopping;Serviços;0.103998;0.002679
17.554.274/0001-25;2024-06-30;1;Prudenshopping;Vestuário;0.224153;0.030636
17.554.274/0001-25;2024-06-30;1;Prudenshopping;Alimentação;0.184133;0.025167
17.554.274/0001-25;2024-06-30;1;Prudenshopping;Calçados;0.117736;0.016092
17.554.274/0001-25;2024-06-30;1;Villa Romana;Vestuário;0.250675;0.008403
17.554.274/0001-25;2024-06-30;1;Villa Romana;Alimentação;0.178964;0.005999
17.554.274/0001-25;2024-06-30;1;Villa Romana;0,0000%;0;0
17.554.274/0001-25;2024-06-30;1;Shopping ABC;Vestuário;0.1742;0.002738
17.554.274/0001-25;2024-06-30;1;Shopping ABC;Alimentação;0.1706;0.002682
17.554.274/0001-25;2024-06-30;1;Shopping ABC;Conveniência e Serviço;0.1612;0.002534
17.554.274/0001-25;2024-06-30;1;Shopping ABC;Semi Âncora;0.1014;0.001594
17.554.274/0001-25;2024-06-30;1;Shopping Ribeirão;Vestuário;0.350232;0.022707
17.554.274/0001-25;2024-06-30;1;Shopping Ribeirão;Artigos Diversos;0.227994;0.014782
17.554.274/0001-25;2024-06-30;1;Shopping Ribeirão;Lazer;0.184539;0.011964
17.554.274/0001-25;2024-06-30;1;Shopping Ribeirão;Artigos para o Lar;0.119138;0.007724
17.554.274/0001-25;2024-06-30;1;Shopping Praia da Costa;Loja de Departamento;0.278577;0.021037
17.554.274/0001-25;2024-06-30;1;Shopping Praia da Costa;Outros;0.130806;0.009878
17.554.274/0001-25;2024-06-30;1;Shopping Praia da Costa;Alimentação;0.110462;0.008342
17.554.274/0001-25;2024-06-30;1;Shopping Praia da Costa;Entretenimento;0.106558;0.008047
17.554.274/0001-25;2024-06-30;1;Shopping Boulevard;Vestuário;0.278577;0.009421
17.554.274/0001-25;2024-06-30;1;Shopping Boulevard;Artigos Diversos;0.130806;0.004423
17.554.274/0001-25;2024-06-30;1;Shopping Boulevard;Lazer;0.110462;0.003735
17.554.274/0001-25;2024-06-30;1;Shopping Boulevard;Artigos para o Lar;0.106558;0.003603
17.554.274/0001-25;2024-06-30;1;North Shopping Maracanaú;Serviços;0.196298;0.007692
17.554.274/0001-25;2024-06-30;1;North Shopping Maracanaú;Outros;0.271483;0.010638
17.554.274/0001-25;2024-06-30;1;North Shopping Maracanaú;Alimentação;0.137314;0.00538
17.554.274/0001-25;2024-06-30;1;North Shopping Maracanaú;Vestuário;0.123294;0.004831
17.554.274/0001-25;2024-06-30;1;Pantanal Shopping;Vestuário;0.38486;0.021539
17.554.274/0001-25;2024-06-30;1;Pantanal Shopping;Artigos Diversos;0.1956;0.010947
17.554.274/0001-25;2024-06-30;1;Pantanal Shopping;Lazer;0.165;0.009234
17.554.274/0001-25;2024-06-30;1;Porto Velho Shopping;Vestuário;0.29642;0.025589
17.554.274/0001-25;2024-06-30;1;Porto Velho Shopping;Artigos Diversos;0.26565;0.022933
17.554.274/0001-25;2024-06-30;1;Porto Velho Shopping;Lazer;0.15218;0.013137
17.554.274/0001-25;2024-06-30;1;Campinas Shopping;Vestuário;0.232674;0.018852
17.554.274/0001-25;2024-06-30;1;Campinas Shopping;Serviços;0.137633;0.011152
17.554.274/0001-25;2024-06-30;1;Campinas Shopping;Restaurantes;0.116239;0.009418
17.554.274/0001-25;2024-06-30;1;Campinas Shopping;Lojas de Departamento;0.115774;0.009381
17.554.274/0001-25;2024-06-30;1;Shopping Conjunto Nacional;Vestuário;0.275244;0.005643
17.554.274/0001-25;2024-06-30;1;Shopping Conjunto Nacional;Loja de Departamento;0.138799;0.002846
17.554.274/0001-25;2024-06-30;1;Via Sul Shopping;Vestuário;0.21701;0.002961
17.554.274/0001-25;2024-06-30;1;Via Sul Shopping;Telefonia;0.148127;0.002021
17.554.274/0001-25;2024-06-30;1;Via Sul Shopping;Loja de Departamento;0.137491;0.001876
17.554.274/0001-25;2024-06-30;1;Via Sul Shopping;Alimentação;0.104003;0.001419
17.554.274/0001-25;2024-06-30;1;Natal Shopping;Vestuário;0.321441;0.012141
17.554.274/0001-25;2024-06-30;1;Natal Shopping;Alimentação;0.140537;0.005308
17.554.274/0001-25;2024-06-30;1;Natal Shopping;Serviços;0.112961;0.004267
17.554.274/0001-25;2024-06-30;1;Shopping Estação Curitiba;Outros;0.320202;0.013937
17.554.274/0001-25;2024-06-30;1;Shopping Estação Curitiba;Alimentação;0.22813;0.00993
17.554.274/0001-25;2024-06-30;1;Shopping Madureira;Vestuário;0.194042;0.003556
17.554.274/0001-25;2024-06-30;1;Shopping Madureira;Eletrodomésticos & Eletroeletrônicos;0.166725;0.003056
17.554.274/0001-25;2024-06-30;1;Shopping Madureira;Alimentação;0.154418;0.00283
17.554.274/0001-25;2024-06-30;1;Plaza Sul;Vestuário;0.301311;0.002037
17.554.274/0001-25;2024-06-30;1;Plaza Sul;Acessórios;0.144293;0.000975
17.554.274/0001-25;2024-06-30;1;Plaza Sul;Alimentação;0.112825;0.000763
17.554.274/0001-25;2024-06-30;1;Carioca Shopping;Vestuário;0.269373;0.002944
17.554.274/0001-25;2024-06-30;1;Carioca Shopping;Alimentação;0.126791;0.001386
17.554.274/0001-25;2024-06-30;1;Carioca Shopping;Serviços;0.125837;0.001375
17.554.274/0001-25;2024-06-30;1;Villagio Caxias;Vestuário;0.354177;0.00163
17.554.274/0001-25;2024-06-30;1;Villagio Caxias;Eletrodomésticos & Eletroeletrônicos;0.096106;0.000442
17.554.274/0001-25;2024-06-30;1;Villagio Caxias;Acessórios;0.091052;0.000419
17.554.274/0001-25;2024-06-30;1;Shopping Bangu;Vestuário;0.26321;0.002108
17.554.274/0001-25;2024-06-30;1;Shopping Bangu;Serviços;0.14686;0.001176
17.554.274/0001-25;2024-06-30;1;Shopping Bangu;Eletrodomésticos & Eletroeletrônicos;0.116088;0.00093
17.554.274/0001-25;2024-06-30;1;Shopping Bangu;Alimentação;0.107719;0.000863
17.568.605/0001-86;2024-03-31;1;Shopping Mais Largo 13;Varejo;0.845455;0.831897
17.568.605/0001-86;2024-03-31;1;Shopping Mais Largo 13;Estacionamento;0.154545;0.122067
17.568.605/0001-86;2024-06-30;1;Shopping Mais Largo 13;Varejo;0.845455;0.835453
17.568.605/0001-86;2024-06-30;1;Shopping Mais Largo 13;Estacionamento;0.154545;0.152717
17.590.518/0001-25;2024-03-31;1;Shopping Bonsucesso - 36,50%;-;0.006103;0.0058002
17.590.518/0001-25;2024-03-31;1;Parque Shopping Maia - 36,50%;-;0.0038969;0.0037036
17.590.518/0001-25;2024-06-30;1;Shopping Bonsucesso - 36,50%;Setor1;0;0
17.590.518/0001-25;2024-06-30;1;Shopping Bonsucesso - 36,50%;Setor2;0;0
17.590.518/0001-25;2024-06-30;1;Shopping Bonsucesso - 36,50%;Setor3;0;0
17.590.518/0001-25;2024-06-30;1;Shopping Bonsucesso - 36,50%;SetorN;0;0
17.590.518/0001-25;2024-06-30;1;Parque Shopping Maia - 36,50%;Setor1;0;0
17.590.518/0001-25;2024-06-30;1;Parque Shopping Maia - 36,50%;Setor2;0;0
17.590.518/0001-25;2024-06-30;1;Parque Shopping Maia - 36,50%;Setor3;0;0
17.590.518/0001-25;2024-06-30;1;Parque Shopping Maia - 36,50%;SetorN;0;0
17.655.115/0001-17;2024-03-31;1;Galpão Industrial Jaraguá do Sul;Plasticos / resinas;1;0
17.655.115/0001-17;2024-03-31;1;WT Morumbi;Automobilísticos;1;0
17.655.115/0001-17;2024-06-30;1;Galpão Industrial Jaraguá do Sul;Plasticos / resinas;1;0
17.655.115/0001-17;2024-06-30;1;WT Morumbi;Automobilísticos;1;0
17.655.115/0001-17;2024-09-30;1;Galpão Industrial Jaraguá do Sul;Plasticos / resinas;1;0
17.655.115/0001-17;2024-09-30;1;WT Morumbi;Automobilísticos;1;0
17.655.122/0001-19;2024-03-31;1;PIEM005;Financeiro;1;0.022
17.655.122/0001-19;2024-03-31;1;PIEM005;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM005;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM005;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM006;Comercio;1;0.003
17.655.122/0001-19;2024-03-31;1;PIEM006;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM006;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM006;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM007;Construcao;1;0.008
17.655.122/0001-19;2024-03-31;1;PIEM007;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM007;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM007;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM008;Setor1;1;0.019
17.655.122/0001-19;2024-03-31;1;PIEM008;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM008;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM008;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM012;Residencial;1;0.004
17.655.122/0001-19;2024-03-31;1;PIEM012;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM012;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM012;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM035;Residencial;1;0.007
17.655.122/0001-19;2024-03-31;1;PIEM035;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM035;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM035;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM036;Construcao;1;0.051
17.655.122/0001-19;2024-03-31;1;PIEM036;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM036;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM036;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM037;Setor1;0;0.018
17.655.122/0001-19;2024-03-31;1;PIEM037;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM037;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM037;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM038;Logistica;1;0.197
17.655.122/0001-19;2024-03-31;1;PIEM038;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM038;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM038;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM039;Setor1;1;0.051
17.655.122/0001-19;2024-03-31;1;PIEM039;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM039;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM039;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM042;Setor1;0;0
17.655.122/0001-19;2024-03-31;1;PIEM042;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM042;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM042;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM048;Setor1;1;0.038
17.655.122/0001-19;2024-03-31;1;PIEM048;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM048;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM048;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM051;Posto de gasolina;1;0.051
17.655.122/0001-19;2024-03-31;1;PIEM051;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM051;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM051;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM053;Setor1;1;0.013
17.655.122/0001-19;2024-03-31;1;PIEM053;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM053;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM053;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM057;Logistico;1;0.111
17.655.122/0001-19;2024-03-31;1;PIEM057;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM057;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM057;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM059;Setor1;1;0.038
17.655.122/0001-19;2024-03-31;1;PIEM059;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM059;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM059;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM067;Setor1;1;0.346
17.655.122/0001-19;2024-03-31;1;PIEM067;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM067;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM067;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM072;Residencial;1;0.003
17.655.122/0001-19;2024-03-31;1;PIEM072;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM072;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM072;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM010;Setor1;0;0
17.655.122/0001-19;2024-03-31;1;PIEM010;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM010;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM010;SetorN;0;0
17.655.122/0001-19;2024-03-31;1;PIEM070;Setor1;0;0
17.655.122/0001-19;2024-03-31;1;PIEM070;Setor2;0;0
17.655.122/0001-19;2024-03-31;1;PIEM070;Setor3;0;0
17.655.122/0001-19;2024-03-31;1;PIEM070;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;TAQUARITINGA/PROD.M;Financeiro;1;0.022
17.655.122/0001-19;2024-06-30;1;TAQUARITINGA/PROD.M;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;TAQUARITINGA/PROD.M;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;TAQUARITINGA/PROD.M;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;FERNANDOPOLIS 2480;Comercio;1;0.003
17.655.122/0001-19;2024-06-30;1;FERNANDOPOLIS 2480;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;FERNANDOPOLIS 2480;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;FERNANDOPOLIS 2480;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;JALES/AV.PAULO M;Construcao;1;0.008
17.655.122/0001-19;2024-06-30;1;JALES/AV.PAULO M;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;JALES/AV.PAULO M;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;JALES/AV.PAULO M;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;BARRETOS / R30, 306;Setor1;1;0.019
17.655.122/0001-19;2024-06-30;1;BARRETOS / R30, 306;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;BARRETOS / R30, 306;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;BARRETOS / R30, 306;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / RUA CILA, 3563;Residencial;1;0.004
17.655.122/0001-19;2024-06-30;1;SIRP / RUA CILA, 3563;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / RUA CILA, 3563;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / RUA CILA, 3563;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / REITOR M, 113;Residencial;1;0.007
17.655.122/0001-19;2024-06-30;1;SAL-BA / REITOR M, 113;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / REITOR M, 113;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / REITOR M, 113;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / ROD.BR 324;Construcao;1;0.051
17.655.122/0001-19;2024-06-30;1;SAL-BA / ROD.BR 324;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / ROD.BR 324;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;SAL-BA / ROD.BR 324;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;OSASCO / R. VISC. 828;Setor1;0;0.018
17.655.122/0001-19;2024-06-30;1;OSASCO / R. VISC. 828;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;OSASCO / R. VISC. 828;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;OSASCO / R. VISC. 828;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;JAB. DOS GUARARAPES;Logistica;1;0.197
17.655.122/0001-19;2024-06-30;1;JAB. DOS GUARARAPES;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;JAB. DOS GUARARAPES;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;JAB. DOS GUARARAPES;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;S.VICENTE / J F B 960;Setor1;1;0.051
17.655.122/0001-19;2024-06-30;1;S.VICENTE / J F B 960;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;S.VICENTE / J F B 960;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;S.VICENTE / J F B 960;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;ITU - SP / RUA MAR;Setor1;0;0
17.655.122/0001-19;2024-06-30;1;ITU - SP / RUA MAR;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;ITU - SP / RUA MAR;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;ITU - SP / RUA MAR;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor1;1;0.038
17.655.122/0001-19;2024-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Posto de gasolina;1;0.051
17.655.122/0001-19;2024-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;OURINHOS-SP/ AV. COMENDADOR JOSE ZILO,605;Setor1;1;0.013
17.655.122/0001-19;2024-06-30;1;OURINHOS-SP/ AV. COMENDADOR JOSE ZILO,605;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;OURINHOS-SP/ AV. COMENDADOR JOSE ZILO,605;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;OURINHOS-SP/ AV. COMENDADOR JOSE ZILO,605;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;PIRACICABA-SP/ ESTRADA C, 50;Logistico;1;0.111
17.655.122/0001-19;2024-06-30;1;PIRACICABA-SP/ ESTRADA C, 50;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;PIRACICABA-SP/ ESTRADA C, 50;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;PIRACICABA-SP/ ESTRADA C, 50;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;SANTA BARBARA DÓESTE-SP/ RUA PAPA PIO XIII,310;Setor1;1;0.038
17.655.122/0001-19;2024-06-30;1;SANTA BARBARA DÓESTE-SP/ RUA PAPA PIO XIII,310;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;SANTA BARBARA DÓESTE-SP/ RUA PAPA PIO XIII,310;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;SANTA BARBARA DÓESTE-SP/ RUA PAPA PIO XIII,310;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;RIO DE JANEIRO-RJ/ RUA FRANCISCO DE SOUZA MELO,251;Setor1;1;0.346
17.655.122/0001-19;2024-06-30;1;RIO DE JANEIRO-RJ/ RUA FRANCISCO DE SOUZA MELO,251;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;RIO DE JANEIRO-RJ/ RUA FRANCISCO DE SOUZA MELO,251;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;RIO DE JANEIRO-RJ/ RUA FRANCISCO DE SOUZA MELO,251;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ AV. SALVADOR SAVI,86 AP 12, JD NOVO ITU;Residencial;1;0.003
17.655.122/0001-19;2024-06-30;1;ITU-SP/ AV. SALVADOR SAVI,86 AP 12, JD NOVO ITU;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ AV. SALVADOR SAVI,86 AP 12, JD NOVO ITU;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ AV. SALVADOR SAVI,86 AP 12, JD NOVO ITU;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / VILLAGE 4 E 5;Setor1;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / VILLAGE 4 E 5;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / VILLAGE 4 E 5;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;SIRP / VILLAGE 4 E 5;SetorN;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ CH. FLORIDA - AL.OPALA QUADRA 02;Setor1;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ CH. FLORIDA - AL.OPALA QUADRA 02;Setor2;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ CH. FLORIDA - AL.OPALA QUADRA 02;Setor3;0;0
17.655.122/0001-19;2024-06-30;1;ITU-SP/ CH. FLORIDA - AL.OPALA QUADRA 02;SetorN;0;0
17.854.016/0001-64;2024-03-31;1;Shopping Taboão Plaza Outlet;Vesturário;0;0
17.854.016/0001-64;2024-03-31;1;Shopping Taboão Plaza Outlet;Alimentação;1;1
17.854.016/0001-64;2024-06-30;1;Shopping Taboão Plaza Outlet;Vesturário;0;0
17.854.016/0001-64;2024-06-30;1;Shopping Taboão Plaza Outlet;Alimentação;1;1
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00027
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00037
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00031
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00033
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00035
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00032
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00038
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00037
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00037
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.0002
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00039
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00039
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00046
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00031
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00022
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00032
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.0003
18.259.637/0001-62;2024-03-31;1;Summit Pinheiros;Hotelaria;0;0.00031
